"","Datetime","Tweet.URL","Tweet.Id","Tweet.User.Id","Text","Username","User.Location","replyCount","retweetCount","likeCount","quoteCount","language","retweetedTweet","quotedTweet","mentionedUsers","clean_text"
"2108","2020-04-20 01:38:02+00:00","https://twitter.com/pezer69/status/1252048848849117185",1252048848849117184,40892067,"Back to basic #stayhome #circuitbreaker #cbsg #dw5600 #dw5600e #gshocksg #thewrongwrist #gshockaddict #gshocklondon #circuitbreakersg #gshocksquare #juststayhome #singaporecircuitbreaker  #wotd… https://t.co/AqIWTqYlqw","pezer69","Singapore",0,0,0,0,"en",NA,"","","back basic"
"2109","2020-04-20 01:20:15+00:00","https://twitter.com/srivathsan_hotm/status/1252044373954408448",1252044373954408448,778912207,"Lagos opens COVID-19 testing centres in all LGs, records more discharges, death via @deagleonline https://t.co/GxjZibfKDN","srivathsan_hotm","",0,0,0,0,"en",NA,"","[User(username='DEagleOnline', displayname='The Eagle Online', id=439838598, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","lagos opens covid testing centres lgs records discharges death via"
"2110","2020-04-20 01:08:50+00:00","https://twitter.com/gloriasteven__/status/1252041501057486849",1252041501057486848,287714740,"I might just be doing something drastic which I’ve not done in years but I don’t seem to have a choice this time around due to COVID-19.","gloriasteven__","singapore,singapore",1,0,3,0,"en",NA,"","","might just something drastic ive done years dont seem choice time around due covid"
"2111","2020-04-20 00:57:25+00:00","https://twitter.com/jbhavan/status/1252038629599264769",1252038629599264768,24496296,"Taste of freedom: how Covid-19 is changing Asia’s relationship to food

https://t.co/2yaKa12clp","jbhavan","Hong Kong, Singapore ",1,3,4,0,"en",NA,"","","taste freedom covid changing asias relationship food"
"2112","2020-04-20 00:52:12+00:00","https://twitter.com/theartofmezame/status/1252037317272862720",1252037317272862720,875403228,"Cool to see more people trying out weekly #StayAtHomeChallengeWithMez. Here are some entries. Clockwise from top left: @JustAFluffyBear, @4amiracles, @tedadnan, @aimnsyd. The idea is to shoot everyday objects while at home due to COVID-19. This week’s theme: Soya sauce. https://t.co/uGOqWS6bLs","theartofmezame","Singapore",0,0,4,1,"en",NA,"","[User(username='JustAFluffyBear', displayname=""Zick Nafie'"", id=198855423, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='4amiracles', displayname='Az Hairul', id=66708493, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='tedadnan', displayname='Ted Adnan', id=49947714, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='aimnsyd', displayname='aimnsyd', id=827580249189740545, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","cool see people trying weekly entries clockwise top left idea shoot everyday objects home due covid weeks theme soya sauce"
"2113","2020-04-20 00:35:58+00:00","https://twitter.com/PeterGCuthbert/status/1252033229084864512",1252033229084864512,212246121,"COVID time machine #sepia #itookthisyesterday #singapore #oldfashionedphoto @ Singapore https://t.co/liTOlGaF9a","PeterGCuthbert","Singapore",0,0,0,0,"en",NA,"","","covid time machine singapore"
"2114","2020-04-20 00:19:07+00:00","https://twitter.com/poortan/status/1252028988165251072",1252028988165251072,90597912,"Five new Covid-19 clusters in Singapore, as 596 new cases brings country’s total to 6,588 https://t.co/1mkW682TyS must MOH classified PR &amp; Singaporeans under 1 group? Are PRs citizens of Singapore and enjoy same privileges? Please explain or not being transparent reporting","poortan","",0,0,0,0,"en",NA,"","","five new covid clusters singapore new cases brings countrys total"
"2115","2020-04-19 20:10:50+00:00","https://twitter.com/aoiare/status/1251966509351649280",1251966509351649280,43299692,"Thought covid would make Instagram less toxic. Turns out... It's still the same!","aoiare","Singapore",0,0,2,0,"en",NA,"","","thought covid make instagram less toxic turns s still"
"2116","2020-04-19 19:10:36+00:00","https://twitter.com/FamousSrikant/status/1251951351438823426",1251951351438823424,588514770,"hope we come out of the circuit breaker period soon ! i get to spend more tome with my kid though !!

#circuitbreaker #covid19 #singapore @ Ang Mo Kio, Singapore https://t.co/E7sQB4wK7K","FamousSrikant","Singapore",0,0,0,0,"en",NA,"","","hope come circuit breaker period soon get spend tome kid though ang mo kio singapore"
"2117","2020-04-19 18:55:31+00:00","https://twitter.com/dannyxrchxn/status/1251947555220414467",1251947555220414464,2366968298,"Wake me up when Covid ends!","dannyxrchxn","Singapore",0,0,1,0,"en",NA,"","","wake covid ends"
"2118","2020-04-19 16:28:04+00:00","https://twitter.com/ho_priya/status/1251910445608267776",1251910445608267776,1320044978,"Wait for the covid-19 to be over ... https://t.co/yNe1eJ4azO","ho_priya","",0,0,0,0,"en",NA,"https://twitter.com/ramblingsloa/status/1251895936198074375","","wait covid"
"2119","2020-04-19 16:07:09+00:00","https://twitter.com/Cai65839481/status/1251905182465585160",1251905182465585152,930644916190842880,"@TODAYonline India air pollution is more lethal than the coronavirus","Cai65839481","",0,0,0,0,"en",NA,"","[User(username='TODAYonline', displayname='TODAY', id=41085467, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","india air pollution lethal coronavirus"
"2120","2020-04-19 15:51:46+00:00","https://twitter.com/mlopezvito/status/1251901310124859392",1251901310124859392,16563583,"Not the best steak? Not a problem!

Pepper Steak Fajitas it is!

#TheRealLV IN #Singapore #CircuitBreaker #SGUnited @ The Sail @ Marina Bay https://t.co/rEUJ742BBN","mlopezvito","Singapore",0,0,0,0,"en",NA,"","","best steak problem pepper steak fajitas sail marina bay"
"2121","2020-04-19 15:24:33+00:00","https://twitter.com/VishnoiSays/status/1251894462394982402",1251894462394982400,81342472,"Sweden Says Controversial Covid-19 Strategy Is Proving Effective https://t.co/piIlbBPFZr","VishnoiSays","Singapore",0,0,0,0,"en",NA,"","","sweden says controversial covid strategy proving effective"
"2122","2020-04-19 14:55:07+00:00","https://twitter.com/mukeshkini/status/1251887055157768192",1251887055157768192,46041401,"Violation 😬😬 #Singapore #socialdistancing #circuitbreaker @ Tampines West, Singapore https://t.co/fBkeMe8vzo","mukeshkini","Manipal | Singapore",0,0,0,0,"en",NA,"","","violation tampines west singapore"
"2123","2020-04-19 14:05:10+00:00","https://twitter.com/Wyn_photos/status/1251874482588917762",1251874482588917760,377341937,"Circuit Breaker, 19th April 2020, Day 13, getting the essentials for the kitchen... #Singapore #PeoplesCreatives #PassionPassport #InstaSgSunday10pm #Landscape #InstaSgSundayKitchen #ExploreToCreate #CircuitBreaker… https://t.co/HabfU4r2Vm","Wyn_photos","Singapore",0,0,0,0,"en",NA,"","","circuit breaker april day getting essentials kitchen"
"2124","2020-04-19 12:39:31+00:00","https://twitter.com/glennarden_/status/1251852930224779264",1251852930224779264,598130345,"really hope this covid ends soon. 
kawawa naman yung friend ko...

@starmargaery @jhoiemin #BTS #BANGBANGCON https://t.co/4T3TYg3bVS","glennarden_","National Capital Region, Republic of the Philippines",1,0,5,1,"tl",NA,"","[User(username='starmargaery', displayname='⁷𝐣𝐡𝐨𝐢𝐞₁₃💜', id=891605906193907712, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='JhoieMin', displayname='⁷JM₁₃🐥', id=2819940962, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","really hope covid ends soon kawawa naman yung friend ko"
"2125","2020-04-19 11:55:14+00:00","https://twitter.com/arashdanial/status/1251841787741626368",1251841787741626368,751418587433144320,"If you register using my link, I hereby declare that I will pledge 10% of my commision to Tabung Bencana COVID-19 by Yayasan Pendidikan Hidayah. https://t.co/yqTgwo3FN9","arashdanial","Kuala Lumpur City",0,0,0,0,"en",NA,"","","register using link hereby declare pledge commision tabung bencana covid yayasan pendidikan hidayah"
"2126","2020-04-19 11:00:05+00:00","https://twitter.com/rosse_tdl/status/1251827906709520390",1251827906709520384,951003964119465984,"One of those #lighted #manmade #trees at gardensbythebay captured b4 this #circuitbreaker period.. #singapore is not s #lively now s it used to be s all #entertainment , #leisure, #recreational , #sports , #arts &amp;… https://t.co/r5VH9TLBDO","rosse_tdl","",0,0,0,0,"en",NA,"","","one gardensbythebay captured b period s now s used s amp"
"2127","2020-04-19 10:28:46+00:00","https://twitter.com/alvinfwleong/status/1251820027038351360",1251820027038351360,1589848238,"My son, don’t depressed. Covid-19 will end soon😂 @ Tanglin Halt, Singapore https://t.co/rxWDXxqfJV","alvinfwleong","Singapore",0,0,1,0,"en",NA,"","","son dont depressed covid end soon tanglin halt singapore"
"2128","2020-04-19 10:22:35+00:00","https://twitter.com/cmotsteve/status/1251818468170584064",1251818468170584064,295193397,"Exactly why Johnson, Hancock need to be brought to justice over the continuing shambles of response to Covid &amp; charges brought NOW. https://t.co/ZeMSWj1SFE","cmotsteve","The Wirral",0,0,2,0,"en",NA,"https://twitter.com/StephenMcGann/status/1251803898202992640","","exactly johnson hancock need brought justice continuing shambles response covid amp charges brought now"
"2129","2020-04-19 09:50:22+00:00","https://twitter.com/x3lilNinJA/status/1251810363911344129",1251810363911344128,335164069,"""The best time to plant a tree is 20 years ago. The next best time to plant a tree is NOW."" - Something I learned today :)
⠀⠀⠀
With the Covid-19 situation still escalating and the economy heading towards… https://t.co/0JC8SaHknt","x3lilNinJA","",0,0,0,0,"en",NA,"","","best time plant tree years ago next best time plant tree now something learned today covid situation still escalating economy heading towards"
"2130","2020-04-19 09:39:51+00:00","https://twitter.com/rosse_tdl/status/1251807713488748545",1251807713488748544,951003964119465984,"Cant visit your #relatives and #friends this #circuitbreaker period..? And #someonesbirthday #comingup or a festivity is #roundthecorner ..? Why not send them this #cylindrical #ferrero_rocher #giftbox .. available… https://t.co/Ew6lzOCjMX","rosse_tdl","",0,0,0,0,"en",NA,"","","cant visit period festivity send available"
"2131","2020-04-19 09:33:20+00:00","https://twitter.com/JahnnOfficial/status/1251806076770455552",1251806076770455552,3262577155,"@grtann__ You have the covid symptoms, please go get tested HAHAHAHAHA","JahnnOfficial","Singapore",1,1,0,0,"en",NA,"","[User(username='grtann__', displayname='☾', id=1014920415469113344, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","covid symptoms please go get tested hahahahaha"
"2132","2020-04-19 09:27:41+00:00","https://twitter.com/leejanhau/status/1251804655182479360",1251804655182479360,899102209970810880,"@PravinPICU @DrAmarMOH May be related to the prothrombotic state in #covid19 #coronavirus 
#PedsICU
#Dermatology","leejanhau","Singapore",0,0,1,0,"en",NA,"","[User(username='PravinPICU', displayname='Pravin', id=950643677113868288, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='DrAmarMOH', displayname='Amar-Singh HSS', id=2430140064, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","may related prothrombotic state"
"2133","2020-04-19 09:10:05+00:00","https://twitter.com/smokin_cheese/status/1251800225670291457",1251800225670291456,1329439938,"Desperate times, desperate ppl... So sad. Work and u might get infected, don't n u might have no food on the time... #USA #TrumpLiesAmericansDie #Trump #COVID19 #coronavirus #Fauci https://t.co/IYncgQJKlg","smokin_cheese","",0,0,0,0,"en",NA,"","","desperate times desperate ppl sad work u might get infected don t n u might food time"
"2134","2020-04-19 09:02:06+00:00","https://twitter.com/mamahani/status/1251798215114067969",1251798215114067968,33769236,"I make this from scratch kueh gendang kasturi kacang merah.
#resepikitabuatdia

#stayhome #teatime #circuitbreaker 
It's my first time making this kueh.😀 @ Singapore https://t.co/9Ft5QVQUPy","mamahani","Spore",0,0,0,0,"en",NA,"","","make scratch kueh gendang kasturi kacang merah s first time making kueh singapore"
"2135","2020-04-19 08:47:36+00:00","https://twitter.com/chanhanah/status/1251794565087911936",1251794565087911936,97192915,"I think imma do it next time... go to more then one BTS concert for their next tour when this covid crap is over.","chanhanah","Singapore",0,0,0,0,"en",NA,"","","think imma next time go one bts concert next tour covid crap"
"2136","2020-04-19 08:05:21+00:00","https://twitter.com/VeloRuntheworld/status/1251783935236780033",1251783935236780032,397966748,"#chefRahma made her own breakfast and simple lunch #circuitbreaker https://t.co/OW8O97Woio","VeloRuntheworld","Singapore",0,0,0,0,"en",NA,"","","made breakfast simple lunch"
"2137","2020-04-19 07:45:31+00:00","https://twitter.com/janet_lcx/status/1251778943578828801",1251778943578828800,973502268124229632,"Singapore Circuit Breaker D-13
Homemade Oreo icebox cake with my nephew's help

#COVID19
#Covid_19
#Covid_19singapore
#SGUnited
#stayhome
#iceboxcake","janet_lcx","Singapore",0,0,0,0,"en",NA,"","","singapore circuit breaker d homemade oreo icebox cake nephew s help"
"2138","2020-04-19 07:44:08+00:00","https://twitter.com/jbhavan/status/1251778595812302849",1251778595812302848,24496296,"Coronavirus: can Singapore’s health care system handle a surge?

https://t.co/zqMdwaxmE7","jbhavan","Hong Kong, Singapore ",0,6,4,1,"en",NA,"","","coronavirus can singapores health care system handle surge"
"2139","2020-04-19 07:35:21+00:00","https://twitter.com/saefarq/status/1251776383732178945",1251776383732178944,23457580,"[LIVE] Who's still hiring during coronavirus in Singapore #Wantedly #Hiring Freeze #Singapore https://t.co/M3PqcI7SwC

@wantedly #sgjobs #COVID19 #wantedlysg","saefarq","ÜT: 1.2908334,103.8240933",0,0,1,1,"en",NA,"","[User(username='wantedly', displayname='Wantedly | ウォンテッドリー', id=259683891, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","live s still hiring coronavirus singapore freeze"
"2140","2020-04-19 06:53:23+00:00","https://twitter.com/Febryjolien/status/1251765822722195457",1251765822722195456,138055142,"@silkair received news on full refund for travel due to COVID 19. Didn’t try yet to change my schedule.","Febryjolien","Singapore-Singapore",2,0,0,0,"en",NA,"","[User(username='silkair', displayname='SilkAir', id=370462749, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","received news full refund travel due covid didnt try yet change schedule"
"2141","2020-04-19 06:30:18+00:00","https://twitter.com/aklw/status/1251760012650782720",1251760012650782720,11309,"Last looks, part three

mcdsg #covid19 #circuitbreaker @ McDonald's https://t.co/mnhYZzpyKw","aklw","Singapore, unfortunately ",0,0,0,0,"en",NA,"","","last looks part three mcdsg mcdonald s"
"2142","2020-04-19 06:09:34+00:00","https://twitter.com/SJPenriceTyrie/status/1251754796052176896",1251754796052176896,1524324950,"Corona Virus - Covid-19 exit strategy #crexit ?","SJPenriceTyrie","Singapore",0,0,0,0,"en",NA,"","","corona virus covid exit strategy"
"2143","2020-04-19 05:46:13+00:00","https://twitter.com/SRINIsatya/status/1251748918485897217",1251748918485897216,2515041679,"Must view ..especially for interests in Asia. Documentary Issues - COVID 19 https://t.co/IkJkdN8GKG via @@NAU_claims","SRINIsatya","",0,0,0,0,"en",NA,"","[User(username='NAU_Claims', displayname='NAU_claims', id=3178215164, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","must view especially interests asia documentary issues covid"
"2144","2020-04-19 05:25:35+00:00","https://twitter.com/Jasper84708368/status/1251743726063370241",1251743726063370240,1248796959541833728,"'I think about my family, not about me': A foreign worker stricken with COVID-19 has concerns far away https://t.co/Xk8ltL8wtv","Jasper84708368","新加坡",0,0,0,0,"en",NA,"","","think family foreign worker stricken covid concerns far away"
"2145","2020-04-19 04:22:05+00:00","https://twitter.com/paepaesays/status/1251727746872426496",1251727746872426496,1142951179162308608,"Is she for real? Or has the #lockdown created this? #COVID #stayhome https://t.co/Kmu7HElPDm","paepaesays","Singapore",0,0,0,0,"en",NA,"https://twitter.com/BuzzFeed/status/1251597687520219138","","real created"
"2146","2020-04-19 04:07:49+00:00","https://twitter.com/superyachtbuzz/status/1251724156674011139",1251724156674011136,291609629,"CD + 12. Aviation services are still operational during Covid-19. We have just completed the planning for one of the birds to return on deck. https://t.co/eTh2endfYC","superyachtbuzz","Singapore",0,0,2,1,"en",NA,"","","cd aviation services still operational covid just completed planning one birds return deck"
"2147","2020-04-19 03:57:50+00:00","https://twitter.com/pinkypiggu/status/1251721645900926976",1251721645900926976,360982833,"My Dim Sum Sunday Brunch 😂😂😂 #pinkypiggustayhome #covid19 #circuitbreaker #stayhome #dimsum @ Hong Kong Seng Kee Dessert https://t.co/K3UbZfbXd0","pinkypiggu","Singapore",0,0,0,0,"en",NA,"","","dim sum sunday brunch hong kong seng kee dessert"
"2148","2020-04-19 03:42:25+00:00","https://twitter.com/laavy_k/status/1251717765540397057",1251717765540397056,815498542236078080,"#migrantworkers existence made even more precarious by enforced stay at home where all needs must be met by employers. #inequalities #COVID https://t.co/cmPAEdAekM","laavy_k","Singapore",0,0,2,0,"en",NA,"https://twitter.com/acertainjolene/status/1251702870379905024","","existence made even precarious enforced stay home needs must met employers"
"2149","2020-04-19 03:31:33+00:00","https://twitter.com/ystan_/status/1251715028455063553",1251715028455063552,15748029,"interesting project calculating the #covid ""reproduction rate"" across US states. brought to you by the #instagram founders, who were using the same research to measure.. a different sort of virality.
https://t.co/woIKxI3SmW","ystan_","Singapore",0,0,0,0,"en",NA,"","","interesting project calculating reproduction rate across us states brought founders using research measure different sort virality"
"2150","2020-04-19 02:52:57+00:00","https://twitter.com/Gulasahi/status/1251705313851371520",1251705313851371520,20836740,"Misleading headline if you carry this quote: “Again, there is no evidence of food packaging being associated with the transmission of COVID-19. However, if you wish, you can wipe down product packaging and allow it to air dry, as an extra precaution.” https://t.co/gITz60qRuh","Gulasahi","Singapore",0,0,1,0,"en",NA,"https://twitter.com/nypost/status/1251670873486102530","","misleading headline carry quote evidence food packaging associated transmission covid however wish can wipe product packaging allow air dry extra precaution"
"2151","2020-04-19 02:48:44+00:00","https://twitter.com/brian_hamilton/status/1251704253455888384",1251704253455888384,17265997,"Not surprisingly, there is a strong correlation between GOP Red States and lack if progress for a safe COVID exit plan red/orange states #COVID19 

https://t.co/pfUMln80gU","brian_hamilton","Singapore",0,0,0,0,"en",NA,"","","surprisingly strong correlation gop red states lack progress safe covid exit plan red orange states"
"2152","2020-04-19 02:35:25+00:00","https://twitter.com/poortan/status/1251700903792410625",1251700903792410624,90597912,"Coming days critical in fight against coronavirus: PM Lee https://t.co/C717ZrsFcm locked down the worker quarters. The cases will drop common sense don't have to monitor. Already can see local cases have been dropping but not the migrants. No need high pay to sort it out","poortan","",0,0,0,0,"en",NA,"","","coming days critical fight coronavirus pm lee"
"2153","2020-04-19 01:55:26+00:00","https://twitter.com/Lenibits/status/1251690842277867520",1251690842277867520,303820550,"Tea in the AM... would have been a perfect waffle-coffee-pool day-beer day here in Singapore 🇸🇬 #CircuitBreaker #Lockdown #Pandemic #StayatHome https://t.co/XAm2Pv9pTm","Lenibits","Singapore",0,0,0,0,"en",NA,"","","tea perfect waffle coffee pool day beer day singapore"
"2154","2020-04-19 01:30:39+00:00","https://twitter.com/Cai65839481/status/1251684602768318464",1251684602768318464,930644916190842880,"@STopinion @STcom The best way to keep Covid-19 out is by sleeping. Static exercise at home, take a good sumptuous breakfast, read and sleep. One meal a day is the best.","Cai65839481","",0,0,0,0,"en",NA,"","[User(username='STopinion', displayname='ST Opinion', id=2426807064, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","best way keep covid sleeping static exercise home take good sumptuous breakfast read sleep one meal day best"
"2155","2020-04-19 01:21:37+00:00","https://twitter.com/jennylee_2012/status/1251682330386694144",1251682330386694144,3307279134,"How have all been doing during #circuitbreaker ? 

Wishing all stay safe and healthy at home 💕💕💕

Today is Sunday! From 7 Apr, today is the Day 13 😱and I have been occupied my self with the following: 

💕families… https://t.co/SenGVHchZ4","jennylee_2012","Singapore",0,0,0,0,"en",NA,"","","wishing stay safe healthy home today sunday apr today day occupied self following families"
"2156","2020-04-19 01:08:49+00:00","https://twitter.com/richardjang/status/1251679111677796352",1251679111677796352,15340605,"Day 13 of #circuitbreaker McDonald will cease all operations by 11am today. It will reopen on 05 May 2020. This is the first time in history that all outlets in Singapore are closed. https://t.co/XF19k7j5df","richardjang","1.300499,103.856424",1,0,1,0,"en",NA,"","","day mcdonald cease operations today reopen may first time history outlets singapore closed"
"2157","2020-04-19 00:57:46+00:00","https://twitter.com/asharmaiisc/status/1251676330711801857",1251676330711801856,76611203,"Evidence of direct SARS-Cov-2 infection of the endothelial cell and diffuse endothelial inflammation in #Covid_19 
https://t.co/dvNtmhYEJc https://t.co/XjaaDJ3un3","asharmaiisc","Perth, Western Australia",0,2,8,0,"en",NA,"","","evidence direct sars cov infection endothelial cell diffuse endothelial inflammation"
"2158","2020-04-19 00:54:18+00:00","https://twitter.com/Ali_Naseer786/status/1251675457755308032",1251675457755308032,1180672560880476160,"Smooth shopping 🛒 wear mask 😷 walk🚶‍♀️ to the nearest shop and safe distancing 👌👌 #Covid_19 #WearMasks https://t.co/L9rhT5RflF","Ali_Naseer786","Singapore",0,0,0,0,"en",NA,"","","smooth shopping wear mask walk nearest shop safe distancing"
"2159","2020-04-19 00:54:01+00:00","https://twitter.com/Ego69Joe/status/1251675385286148098",1251675385286148096,2357721553,"Singapore #Covid-19 #CircuitBreaker Day 13. Morning brisk.walking.Caged in  #Holytrainer and plug #lovense Hush plug. #covid19Singapore. https://t.co/fwB374VnTW","Ego69Joe","Singapore, North",1,1,12,0,"en",NA,"","","singapore day morning brisk walking caged plug hush plug"
"2160","2020-04-19 00:50:27+00:00","https://twitter.com/Cai65839481/status/1251674488812367874",1251674488812367872,930644916190842880,"@YahooSG China thought they could put out the fire on their own. They never knew it was so serious. When they realised they could not control the epidemic, they locked up many Covid-19 patients and let them die, after that cremated their bodies and destroyed all their records.","Cai65839481","",0,0,0,0,"en",NA,"","[User(username='YahooSG', displayname='Yahoo Singapore', id=115624161, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","china thought put fire never knew serious realised control epidemic locked many covid patients let die cremated bodies destroyed records"
"2161","2020-04-19 00:44:44+00:00","https://twitter.com/Cai65839481/status/1251673050438791169",1251673050438791168,930644916190842880,"@TODAYonline During this Covid-19 hard time, some will choose being lock inside.","Cai65839481","",0,0,0,0,"en",NA,"","[User(username='TODAYonline', displayname='TODAY', id=41085467, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","covid hard time choose lock inside"
"2162","2020-04-19 00:31:31+00:00","https://twitter.com/_rodahidup/status/1251669724124999680",1.251669724125e+18,1453990572,"Trump's COVID-19 reopening plan has big holes, health experts say https://t.co/lb2wSlDHsn","_rodahidup","Johor Bahru Johor Malaysia",0,0,0,0,"en",NA,"","","trump s covid reopening plan big holes health experts say"
"2163","2020-04-19 00:29:46+00:00","https://twitter.com/hongruilee/status/1251669283601395714",1251669283601395712,364566794,"#oneworld #togetherathome web concert

#stayathome #stayhome #staysafe #singapore #covid_19 @ At Home https://t.co/kVFrzmeAuC","hongruilee","Singapore",0,0,0,0,"en",NA,"","","web concert home"
"2164","2020-04-19 00:11:55+00:00","https://twitter.com/Lani0705/status/1251664792256827393",1251664792256827392,3107017201,"Bill Gates is now the leading target for coronavirus falsehoods, says report https://t.co/4qs5hAjbFs","Lani0705","Singapore",0,0,0,0,"en",NA,"","","bill gates now leading target coronavirus falsehoods says report"
"2165","2020-04-18 22:01:37+00:00","https://twitter.com/prettywancy/status/1251631997866434560",1251631997866434560,206878037,"#workfun during this stressful time🤦 received picture circulating within our staff🤭 seems like they find me more dangerous than COVID-19🤣🤣🤣 #stafflove #merantiboys #mentalhealth @ Meranti… https://t.co/xhQDLMXh6R","prettywancy","Singapore",0,0,1,0,"en",NA,"","","stressful time received picture circulating within staff seems like find dangerous covid meranti"
"2166","2020-04-18 18:54:31+00:00","https://twitter.com/M4lev0lent/status/1251584915151310849",1251584915151310848,1613108256,"Just casually scrolling and I'm seeing high amount of porn on my TL.
Covid works hard but Horny works harder","M4lev0lent","San Junipero",0,5,11,0,"en",NA,"","","just casually scrolling m seeing high amount porn tl covid works hard horny works harder"
"2167","2020-04-18 18:13:55+00:00","https://twitter.com/OThakoerdin/status/1251574694760706048",1251574694760706048,3186042002,"Public want radical response to climate change with same urgency as coronavirus, poll finds https://t.co/YjzqNRzH8w","OThakoerdin","Singapore",0,0,0,0,"en",NA,"","","public want radical response climate change urgency coronavirus poll finds"
"2168","2020-04-18 17:46:29+00:00","https://twitter.com/Redgirl_chase/status/1251567792752488448",1251567792752488448,105447267,"Today is the first day our ward’s gonna be a Covid ward. Help us Lord in this battle. Keep us safe always especially us-frontliners-so we can be able to take care all our patients. Keep us safe too so we can go back to our families alive and healthy.","Redgirl_chase","Singapore",0,0,0,0,"en",NA,"","","today first day wards gonna covid ward help us lord battle keep us safe always especially us frontliners can able take care patients keep us safe can go back families alive healthy"
